outcome,team,r.squared
layoff,bjgoode ,0.01660138861015703
layoff,bleizman ,-0.2693991283942201
layoff,bnigdeli ,2.2382540265653006e-10
layoff,brjohns ,-2.0290459628140014
layoff,Bumblebee2023 ,0.002546383007330566
layoff,bz247 ,-0.2693991283942201
layoff,carnegien ,-0.02488964883807876
layoff,ccgilroy ,1.1102230246251565e-16
layoff,chicacvr ,1.1102230246251565e-16
layoff,chris ,-5.078826248450241e-12
layoff,cjqian ,0.006027366824048919
layoff,cnstahl ,-0.8649939801052524
layoff,datascience ,1.1102230246251565e-16
layoff,davidj ,-0.2693991283942201
layoff,ddmmgg ,0.014539769616267018
layoff,devanshg ,-0.2693991283942201
layoff,dkozuch ,-0.3175280053001621
layoff,dliu18 ,-4.6629367034256575e-15
layoff,dremalt ,0.012416167003548084
layoff,drigobon ,0.012375951412471053
layoff,DS ,-0.009297762220460415
layoff,eaman ,-4.6629367034256575e-15
layoff,ec ,-0.019112706037804905
layoff,echiou ,1.1102230246251565e-16
layoff,edz ,1.1102230246251565e-16
layoff,ehk02004 ,0.013245140313672854
layoff,ekaban15 ,2.2382540265653006e-10
layoff,err ,-5.078826248450241e-12
layoff,ETsurkov ,0.0044724601418443255
layoff,FormidableFamily ,0.021198414025991652
layoff,fperraudeau ,0.004248984303467429
layoff,fw ,-0.02144390704396293
layoff,ggundersen ,-0.2693991283942201
layoff,ghe ,-1.2680733241925166
layoff,greg.faletto ,-5.078826248450241e-12
layoff,gregversteeg ,-0.3716729918193469
layoff,gsharma298 ,-5.546800807065846
layoff,gturunc16 ,-5.078826248450241e-12
layoff,gulnihaltuzun ,2.2382540265653006e-10
layoff,gwaldrop ,-4.6629367034256575e-15
layoff,haixiaow ,-0.0216243801289131
layoff,hamidrezaomidvar ,-0.038452589081726885
layoff,hchai ,-2.0682159027538023
layoff,hesohn ,3.7642755579270215e-10
layoff,hinthornw ,-4.6629367034256575e-15
layoff,hty ,-0.10016596497370167
layoff,ihorwitz ,-0.03083315602116521
layoff,is2548_is ,1.1102230246251565e-16
layoff,IU_Sociology ,1.1102230246251565e-16
layoff,jeremyfreese ,0.01192966290336428
layoff,jeremykanter ,-5.078826248450241e-12
layoff,jgagne ,0.006976070874764151
layoff,jlhillny ,0.005500405625298188
layoff,jmels13 ,3.7642755579270215e-10
layoff,jnchen ,-0.04618328481401934
layoff,joshua_becker_upenn ,-5.078826248450241e-12
layoff,joshua800 ,-19.111854437070512
layoff,Justajwu ,0.013126285246841674
layoff,jzrf ,1.80501374758002e-5
layoff,KAG ,-0.06827201301143937
layoff,kapoor ,-4.6629367034256575e-15
layoff,karenfeng ,-0.05238313579060083
layoff,karipuf ,-4.6629367034256575e-15
layoff,katamg ,0.007954299688034405
layoff,Katy_P ,0.0037650867200710314
layoff,kgenova ,-0.00980414108169958
layoff,khiguera ,0
layoff,kivan ,-0.16394165973945296
layoff,kouyang ,-0.009802235282503347
layoff,largyle ,0.007003314912337744
layoff,lazs ,-0.2693991283942201
layoff,lbb285 ,0.019735593955752972
layoff,lennyc ,5.074808210403514e-5
layoff,lkermode ,-4.758853040986874
layoff,LouisR ,-0.6604462532549988
layoff,lpschnab ,-5.078826248450241e-12
layoff,mackl ,-0.2693991283942201
layoff,malte ,0.021203612932704674
layoff,mannyg ,1.1102230246251565e-16
layoff,maria_yr ,-5.078826248450241e-12
layoff,mb298 ,0.008542472798623968
layoff,mdb ,1.1102230246251565e-16
layoff,mdrc ,-5.078826248450241e-12
layoff,mkapoor ,-0.08079409201906018
layoff,mloyola ,-5.078826248450241e-12
layoff,mogwai ,-5.078826248450241e-12
layoff,mollylewis ,-5.078826248450241e-12
layoff,mrytting ,-0.4198018687252889
layoff,mwhuhn ,1.1102230246251565e-16
layoff,myeomans ,0.009942818805926068
layoff,NaijiaLiu ,-0.03845258900904347
layoff,neamah ,-0.2693991283942201
layoff,nmandell ,0.012732372268002612
layoff,nperina ,-1.9439981961519148
layoff,ovarol ,-0.0029400155215435486
layoff,Pentlandians ,0.028469523004714947
layoff,phoebs ,-5.078826248450241e-12
layoff,pkrafft ,5.897890706951792e-4
layoff,ppz ,-1.1297028030879335
layoff,prakhar ,-5.078826248450241e-12
layoff,pups33 ,0.004996392885990186
layoff,rbamos ,-0.2693991283942201
layoff,rcompton ,-0.2934635668471912
layoff,red_potato85 ,-0.01078326706006738
layoff,rfjz ,1.80501374758002e-5
layoff,rtodd ,-5.078826248450241e-12
layoff,ruoyangp ,-0.11973293135451213
layoff,ryanh ,-4.6629367034256575e-15
layoff,ryanjgallag ,-0.08359658257230129
layoff,samantha_malte ,0.010013502349055736
layoff,sender ,-0.2874474572339485
layoff,shashim ,3.7642755579270215e-10
layoff,shausen ,0.012300818232669375
layoff,siemann ,-0.2874474572339485
layoff,signoret ,-0.002039484529510416
layoff,siqbal16 ,2.2382540265653006e-10
layoff,smalamut ,-0.2693991283942201
layoff,soc383 ,0.014263401080128912
layoff,spike_slab_team ,-3.710613827169073
layoff,sw2009 ,1.1102230246251565e-16
layoff,sy ,-0.001008896452351804
layoff,t.f.schaffner ,-3.710613827169073
layoff,Tamkinat ,0.0167381814862142
layoff,tdavidson ,1.1102230246251565e-16
layoff,the_Brit ,0.027742129073329624
layoff,TheLoneCodeman ,-2.3569891641894545
layoff,Tina_the_Llama ,0.01306487619669705
layoff,tongwang ,-5.078826248450241e-12
layoff,user ,-0.018024343999445858
layoff,user1 ,-0.2693991283942201
layoff,vharman2 ,-0.010729981397707311
layoff,visseho ,-0.2693991283942201
layoff,weggert ,-0.3175280053001621
layoff,wjlei1990 ,0.01566436199463761
layoff,wnowak ,-5.078826248450241e-12
layoff,wrcCOS424 ,-0.3596407725928614
layoff,yaboybillnye ,-0.77607096624922
layoff,yjpeng ,0.016315378253264456
layoff,yuex ,-0.2693991283942201
layoff,zn2146 ,1.1102230246251565e-16
jobTraining,ADSgrp5 ,3.9523939676655573e-13
jobTraining,aemack ,0.035772363693741704
jobTraining,agalle ,-0.3245113426463013
jobTraining,alexlibby ,-0.6324235735935966
jobTraining,alhajri ,-0.3245113426463013
jobTraining,Alpaca_CultureAsAWoolkit ,0.004542047964721685
jobTraining,amaatouq ,-0.00472653270371115
jobTraining,amagann ,3.9523939676655573e-13
jobTraining,amcz ,3.9523939676655573e-13
jobTraining,amorgan ,-0.5297861632778313
jobTraining,amusse ,-0.06347019574320556
jobTraining,Anahit_Sargsyan ,-137.775553738373
jobTraining,andrewor ,0.012290772731278987
jobTraining,annafil ,1.1102230246251565e-16
jobTraining,aprilfeifei ,-0.45647372733799907
jobTraining,au324 ,-3.149567809557219e-5
jobTraining,aurora1994 ,-0.3245113426463013
jobTraining,aycai ,-0.3245113426463013
jobTraining,azizkag ,-0.3245113426463013
jobTraining,baseline ,1.1102230246251565e-16
jobTraining,bertalan ,-0.3245113426463013
jobTraining,bjgoode ,-6.0281240573889505e-5
jobTraining,bleizman ,-0.3245113426463013
jobTraining,bnigdeli ,-2.3497304164665778e-4
jobTraining,brjohns ,3.9523939676655573e-13
jobTraining,Bumblebee2023 ,0.024837368797168025
jobTraining,bz247 ,-0.34894882129291194
jobTraining,carnegien ,0.025475024315449346
jobTraining,ccgilroy ,1.1102230246251565e-16
jobTraining,chicacvr ,1.1102230246251565e-16
jobTraining,chris ,3.9523939676655573e-13
jobTraining,cjqian ,3.9523939676655573e-13
jobTraining,cnstahl ,-2.0155848649917636
jobTraining,datascience ,1.1102230246251565e-16
jobTraining,davidj ,-0.29029887254104625
jobTraining,ddmmgg ,0.005143730474206576
jobTraining,devanshg ,-0.3245113426463013
jobTraining,dkozuch ,-0.4418112401500329
jobTraining,dliu18 ,4.884981308350689e-14
jobTraining,dremalt ,0.0030452313225459715
jobTraining,drigobon ,0.026348117889215872
jobTraining,DS ,0.019376262912309983
jobTraining,eaman ,4.884981308350689e-14
jobTraining,ec ,-0.03538973006528323
jobTraining,echiou ,1.1102230246251565e-16
jobTraining,edz ,1.1102230246251565e-16
jobTraining,ehk02004 ,2.6700344607288873e-4
jobTraining,ekaban15 ,-2.3497304164665778e-4
jobTraining,err ,3.9523939676655573e-13
jobTraining,ETsurkov ,0.03293739160076392
jobTraining,FormidableFamily ,0.019690612616815595
jobTraining,fperraudeau ,0.0334911561147313
jobTraining,fw ,-0.02638590305257793
jobTraining,ggundersen ,-0.3245113426463013
jobTraining,ghe ,-0.9012358387063144
jobTraining,greg.faletto ,3.9523939676655573e-13
jobTraining,gregversteeg ,-0.485798701713932
jobTraining,gsharma298 ,-3.7277144751088818
jobTraining,gturunc16 ,-0.37338629993952277
jobTraining,gulnihaltuzun ,-2.3497304164665778e-4
jobTraining,gwaldrop ,4.884981308350689e-14
jobTraining,haixiaow ,0.022378211677910764
jobTraining,hamidrezaomidvar ,-0.14111432480486008
jobTraining,hchai ,-1.6685726682098911
jobTraining,hesohn ,-5.769718036674476e-10
jobTraining,hinthornw ,4.884981308350689e-14
jobTraining,hty ,-0.06869981617358034
jobTraining,ihorwitz ,-0.012809691007117818
jobTraining,is2548_is ,-2.220446049250313e-16
jobTraining,IU_Sociology ,-2.220446049250313e-16
jobTraining,jeremyfreese ,0.014676636823078737
jobTraining,jeremykanter ,3.9523939676655573e-13
jobTraining,jgagne ,0.020147152809935287
jobTraining,jlhillny ,0.04340463263175243
jobTraining,jmels13 ,-5.769718036674476e-10
jobTraining,jnchen ,-0.03738714325429182
jobTraining,joshua_becker_upenn ,3.9523939676655573e-13
jobTraining,joshua800 ,-16.609647112747687
jobTraining,Justajwu ,0.02236034028849787
jobTraining,jzrf ,0.03538523992288101
jobTraining,KAG ,-0.05668575931539199
jobTraining,kapoor ,-3.2570087802395884
jobTraining,karenfeng ,-1.2268019787153861e-5
jobTraining,karipuf ,4.884981308350689e-14
jobTraining,katamg ,0.03405622832304189
jobTraining,Katy_P ,0.022183735300381424
jobTraining,kgenova ,-0.01710412445653997
jobTraining,khiguera ,-0.0021446876891755284
jobTraining,kivan ,-0.6853966159335161
jobTraining,kouyang ,0.030098679691663466
jobTraining,largyle ,-2.8344315241346507e-5
jobTraining,lazs ,-0.3245113426463013
jobTraining,lbb285 ,0.023368110474377146
jobTraining,lennyc ,-2.3866883904677394e-4
jobTraining,lkermode ,-0.10357773739633935
jobTraining,LouisR ,-0.32939883837562345
jobTraining,lpschnab ,3.9523939676655573e-13
jobTraining,mackl ,-0.32939883837562345
jobTraining,malte ,0.05019572017255647
jobTraining,mannyg ,1.1102230246251565e-16
jobTraining,maria_yr ,3.9523939676655573e-13
jobTraining,mb298 ,-6.240922109834734e-5
jobTraining,mdb ,1.1102230246251565e-16
jobTraining,mdrc ,0.05229799969892224
jobTraining,mkapoor ,-0.10784865696545065
jobTraining,mloyola ,3.9523939676655573e-13
jobTraining,mogwai ,-0.5982111034883413
jobTraining,mollylewis ,3.9523939676655573e-13
jobTraining,mrytting ,-0.6324235735935966
jobTraining,mwhuhn ,1.1102230246251565e-16
jobTraining,myeomans ,0.028452966997848717
jobTraining,NaijiaLiu ,-0.1411143248534037
jobTraining,neamah ,-0.3245113426463013
jobTraining,nmandell ,0.03975898232408459
jobTraining,nperina ,-1.6844339908859522
jobTraining,ovarol ,-1.1114755233743168e-5
jobTraining,Pentlandians ,0.039019456755264414
jobTraining,phoebs ,3.9523939676655573e-13
jobTraining,pkrafft ,-9.072314646536572e-4
jobTraining,ppz ,-0.7546109668266501
jobTraining,prakhar ,3.9523939676655573e-13
jobTraining,pups33 ,0.025572727356385827
jobTraining,rbamos ,-0.3245113426463013
jobTraining,rcompton ,-0.3831612913981668
jobTraining,red_potato85 ,-0.007716425965355933
jobTraining,rfjz ,0.03538523992288101
jobTraining,rtodd ,3.9523939676655573e-13
jobTraining,ruoyangp ,-0.2079708667500404
jobTraining,ryanh ,4.884981308350689e-14
jobTraining,ryanjgallag ,-0.03422955121033611
jobTraining,samantha_malte ,0.02303263734326011
jobTraining,sender ,-0.3245113426463013
jobTraining,shashim ,-5.769718036674476e-10
jobTraining,shausen ,0.02501848956495556
jobTraining,siemann ,-0.3245113426463013
jobTraining,signoret ,-0.07016283457940431
jobTraining,siqbal16 ,-2.3497304164665778e-4
jobTraining,smalamut ,-0.3245113426463013
jobTraining,soc383 ,0.014244391214855101
jobTraining,spike_slab_team ,-3.071283942525347
jobTraining,sw2009 ,1.1102230246251565e-16
jobTraining,sy ,0.04385115073889767
jobTraining,t.f.schaffner ,-3.071283942525347
jobTraining,Tamkinat ,0.02069154585403632
jobTraining,tdavidson ,-2.220446049250313e-16
jobTraining,the_Brit ,0.025717035062248872
jobTraining,TheLoneCodeman ,-1.2824605055934417
jobTraining,Tina_the_Llama ,0.019344062152746644
jobTraining,tongwang ,3.9523939676655573e-13
jobTraining,user ,-0.009057646033226563
jobTraining,user1 ,-0.3245113426463013
jobTraining,vharman2 ,0.007039541638861002
jobTraining,visseho ,-0.3245113426463013
jobTraining,weggert ,-0.3196238469169792
jobTraining,wjlei1990 ,0.03454801175051736
jobTraining,wnowak ,3.9523939676655573e-13
jobTraining,wrcCOS424 ,-2.0497973350970184
jobTraining,yaboybillnye ,-0.45548460235715194
jobTraining,yjpeng ,0.03868419014743241
jobTraining,yuex ,-0.3636113084808785
jobTraining,zn2146 ,1.1102230246251565e-16
